Date,A_OC_GOOGLE_SHOPPING,Is_NYE,C_DIV_BUY_CONNECTEDl21_0p0_0d0_0,C_DIV_BUY_ESSENTIALSl21_0p0_0d0_12,C_DIV_BUY_PREMIUMl21_0p0_0d0_0,C_DIV_BUY_SSl21_0p0_0d0_06,C_DIV_CONN_DATAl21_0p0_0d0_06,C_DIV_CONN_REMOTEl21_0p0_0d0_12,C_DIV_CONN_TRYl21_0p0_0d0_12,C_DIV_GETNOW_CONNl21_0p0_0d0_12,C_DIV_GETNOW_ESSl21_0p0_0d0_06,C_DIV_GETNOW_PREMl21_0p0_0d0_06,C_DIV_GETNOW_SSl21_0p0_0d0_12,C_PP_PKG_APP_ACCESSl21_0p0_0d0_06,C_PP_PKG_CONNECTEDl21_0p0_0d0_0,C_PP_PKG_ESSl21_0p0_0d0_12,C_PP_PKG_PREMl21_0p0_0d0_0,C_PP_PKG_REMOTEl21_0p0_0d0_0,C_PP_PKG_SCl21_0p0_0d0_06,C_PP_PKG_SSl21_0p0_0d0_12,DIV_GMOC_SHOP_ESSl21_0p0_0d0_0,DIV_GMOC_SHOP_SSl21_0p0_0d0_0,DIV_PKG_SS_ROADSIDEl21_0p0_0d0_06,DIV_PLANPAGE_CONNl21_0p0_0d0_0,DIV_PLANPAGE_ESSl21_0p0_0d0_06,DIV_PLANPAGE_HOMEl21_0p0_0d0_12,DIV_WYG_PPl21_0p0_0d0_0,OC_APP_Accessl21_0p0_0d0_06,OC_PAGE_ESSl21_0p0_0d0_0,OC_PAGE_PREFl21_0p0_0d0_06,OC_PAGE_PREMl21_0p0_0d0_06,SC_BUYNOWl21_0p0_0d0_12,SC_SHOPNOWl21_0p0_0d0_06
3/26/2024,987,0,0.425162989,0.674017886,0.98687406,0.37722264,0.839885836,-0.89475635,-0.090408891,-0.166242445,-0.262225717,-0.736985455,0.059319202,0.485299777,1.266883208,0.500752104,0.517302566,0.132367393,-0.37014092,0.065469348,1.066521175,0.100724075,-0.698104852,0.429008958,-0.352230361,1.195817853,-0.077921241,1.816191028,0.219830277,1.502405714,0.74442182,-0.977869539,-0.263751012
3/27/2024,888,0,0.754898613,0.380525421,0.849467958,1.160631144,2.037806544,0.392673552,-0.537257431,0.260189756,0.461079133,-0.736985455,0.422390941,0.33477778,1.168846055,0.080418798,0.21831649,-0.287028242,-0.717703729,-0.415647198,2.008143459,0.021616582,-0.698104852,-0.031896335,0.250241138,2.099969263,-0.330374318,1.042133664,0.139246665,2.313995103,0.691046435,0.633591505,-0.263751012
3/28/2024,1085,0,2.018885174,0.687993718,1.330389316,1.582466493,0.542363046,-0.470178404,-0.012210396,1.283627038,-1.012444237,-0.736985455,0.546489364,0.208968349,0.041418797,-0.926888828,-0.304909141,-0.406855566,-0.738557497,-1.13407123,0.788920265,-0.078915856,-0.698104852,0.462529343,-0.2306284,1.818025729,-0.700638832,0.383398616,0.285762324,0.84541781,0.452815325,1.632697352,0.580933212
3/29/2024,1063,0,1.634193612,0.846386476,1.399092367,1.102879876,1.231363192,-0.764643753,0.334097223,1.363227716,0.074195143,-0.736985455,0.619439113,-1.033399777,0.13945595,-0.603555516,-0.487622854,-0.366913125,-1.433683115,0.08822486,0.360304461,-0.125061893,-0.698104852,0.462529343,-0.105173703,1.930194888,-0.679601076,0.827214802,-0.380883924,0.713254063,0.306814064,0.117923971,-0.213069959
3/30/2024,801,0,1.524281737,0.860362308,1.811310674,0.947202545,1.278340475,0.242016861,0.088330525,1.323427377,0.985895676,-0.736985455,0.836611353,-0.882877779,-1.135027037,-1.35965803,-1.65034648,-0.52668289,-0.780265034,-1.381131078,0.386954148,-0.118469602,-0.698104852,-0.274919126,-0.938568531,1.573829711,-1.249724276,-0.803897047,-0.640949218,0.68342829,-0.499757093,-0.881181876,-1.108435237
3/31/2024,629,0,0.205339239,0.860362308,0.505952702,0.060846129,-0.287568947,0.194080642,-1.062304466,-0.457637782,-0.141114208,-0.736985455,0.505402724,-0.757068349,-1.674231378,-1.394478541,-1.642041312,-0.346941904,0.651693738,-1.7387177,-0.121610718,-0.385457389,-0.698104852,-2.143680588,-1.856001149,0.450885824,-2.261640363,-1.631538518,-0.710544156,-0.453781926,-0.813893017,-0.172139017,0.530252159
4/1/2024,1062,0,0.699942676,0.278035989,1.192983214,0.635847883,0.205692521,-0.168865022,1.317164011,0.146474502,-0.548183449,-0.736985455,0.609377078,0.26064008,-0.791897002,0.043111108,-0.404571167,-0.386884345,-0.307579614,-0.051559001,1.834920492,0.051281892,-0.698104852,0.353588092,-0.198361741,1.685641074,-0.526025454,0.348743678,3.197761043,2.241756533,0.334007789,-0.881181876,-1.057754183
4/2/2024,752,0,1.799061424,1.139878941,0.643358805,0.547965519,-0.542029228,-0.89475635,1.618786776,0.955274244,-0.23194784,-0.736985455,0.480247638,0.208968349,-0.54680412,-0.282709383,-0.487622854,-0.22711458,0.324984698,-0.171838138,-0.12827314,-0.073971638,-0.698104852,0.118945397,-0.324538825,1.961144274,-0.248327068,0.441059774,-0.12081863,1.244645362,-0.181396901,-0.977869539,-1.15911629
4/3/2024,903,0,1.0296783,-0.029432307,0.437249651,0.41488651,1.368380266,-0.634531157,-1.453296939,-0.380879986,0.124658272,-0.736985455,0.77707765,1.100867348,0.237493103,-0.218042721,-0.155416104,-0.426826787,-0.328433383,-0.617196022,-0.359237096,-0.088804293,-0.698104852,0.018384242,0.059049143,1.876167638,-0.233600639,1.545940752,-0.040235017,1.790539102,0.183914269,1.439322026,1.374936384
4/4/2024,909,0,-0.179352323,-0.416096982,0.093734395,-0.597016141,-0.471563304,-1.107045323,0.412295717,-0.551452866,1.322316536,-0.736985455,0.144007991,-2.439769482,-1.576194225,-2.006324654,-1.11881568,-0.846222421,-0.717703729,-0.991036581,-0.072752958,-0.110229238,-0.698104852,-1.389471926,-1.133131669,0.482371904,-1.91030983,1.291998683,0.131920882,1.074994175,0.113333793,-0.687806551,-1.00707313
4/5/2024,738,0,1.304457987,-0.211118118,-0.79940527,0.974822717,0.781164233,-0.826276036,2.07680653,1.01213187,-0.289139386,-0.736985455,1.111640291,-0.521175667,-0.252692661,-0.606042695,-0.554064204,-0.386884345,0.304130929,-0.461158223,-0.405874049,-0.12341382,-0.698104852,0.437389054,0.395200307,0.790613471,-0.58072362,-0.60557761,-0.450478862,0.414175438,-0.123357219,0.633591505,-1.15911629
4/6/2024,848,0,1.24950205,-0.532562246,0.231140498,-0.057167332,0.080419767,-0.100384708,0.847973044,1.199762039,-0.390065644,-0.736985455,1.50992915,-0.505449488,-0.742878426,-1.033837539,-1.774924012,-0.626538994,0.019129426,-2.018285422,-0.530239256,-0.199225167,-0.698104852,-0.383860377,-1.170214247,0.659660002,-1.636818995,-0.237769314,-0.618971869,0.158330502,-0.295628146,0.82696683,-1.15911629
4/7/2024,696,0,0.480118926,-0.690955005,0.849467958,-0.376054768,-0.945250904,0.324193238,-0.995277185,-0.648110832,-0.390065644,-0.736985455,0.767015616,-0.512189279,-2.164417142,-0.73537602,-1.442717261,-0.746366318,-0.69684996,-2.132062984,-0.863360348,-0.336015206,-0.698104852,-1.875517508,-1.245824179,0.239070377,-1.893479624,-0.572961197,-1.14276535,-0.771467456,-0.841966797,0.82696683,-1.15911629
4/8/2024,914,0,0.809854551,-0.239069782,1.261686265,0.738795796,0.366198236,-0.148320928,1.037883674,0.231760943,1.460249089,-0.736985455,0.946455228,-1.073838522,-1.135027037,-0.877145241,-1.201867367,-0.566625332,-0.738557497,-1.553422814,-0.159364441,-0.149782985,-0.698104852,-0.928566633,-0.859105863,1.027653562,-1.367535713,0.118681482,-0.227042482,0.610095196,-0.339542931,-0.784494213,3.908989057
4/9/2024,893,0,-0.014484511,0.981486182,1.536498469,0.932136997,-0.726023585,-1.065957135,0.747432122,-0.133549309,0.393794961,-0.736985455,0.937231697,-0.321228536,0.286511679,-0.402093991,-0.861355448,-1.025963408,-0.390994689,0.302776833,-0.254859154,-0.177800221,-0.698104852,-0.341959896,-0.474795506,0.680769988,-0.988856096,0.059564234,-0.292974529,0.846785965,-0.232660152,-0.172139017,-0.010345745
4/10/2024,739,0,0.040471427,1.703570817,0.98687406,0.563031067,-0.405012154,-0.312673681,0.680404841,-0.584146002,-0.181484711,-0.736985455,1.07893868,0.399929092,0.090437374,-0.280222204,-0.014228235,-0.706423876,-0.37014092,-1.189334617,0.784478651,-0.184392513,-0.698104852,-0.283299222,0.534139578,0.448202351,-0.812138942,-0.354256502,1.882783005,0.760044955,-0.388782054,-0.075451354,-1.108435237
4/11/2024,763,0,1.084634238,0.725262602,0.093734395,-0.966122071,0.205692521,-1.065957135,0.959685179,1.28789136,0.292868703,-0.736985455,0.53055781,-0.345941103,0.384548832,-0.210581183,-0.886270955,-0.326970683,-0.717703729,-1.231594854,0.142665348,-0.189336731,-0.698104852,0.965335117,0.376659018,0.118135206,-0.610176479,-0.072939943,0.395649068,0.0018136,-0.237808478,-0.881181876,0.530252159
4/12/2024,1000,0,-0.124396385,0.133619062,0.849467958,1.077770629,0.43666416,-1.511079175,0.434638144,0.52315628,-0.517905571,-0.736985455,1.238254223,-0.168459942,-0.203674085,0.232136737,0.118654465,-0.746366318,-0.738557497,-0.318123574,-0.363678711,-0.08715622,-0.698104852,-0.300059415,0.267337651,0.072158374,-0.332478094,-0.360372079,-0.260008505,1.023825188,4.961957319,-0.977869539,-0.213069959
4/13/2024,810,0,0.590030801,-0.271680055,-0.387186963,-0.928458201,-0.921762263,-0.182561085,-0.190949812,0.048395096,-0.23194784,-0.736985455,1.247477755,-0.379640057,-0.742878426,-0.834863193,-1.276613886,-0.926107304,-0.04343188,-0.292117274,-0.419198893,-0.064083201,-0.698104852,-1.255390386,-0.942421266,-1.00677656,-1.117186411,-1.063081041,-0.351580792,0.417459009,1.398919332,-0.977869539,-0.263751012
4/14/2024,616,0,-1.388382946,-1.478260188,-0.524593065,-1.684246533,0.170459559,0.152992453,-1.095818107,-1.060328626,-0.88460431,-0.736985455,0.985864862,-1.741077823,-0.448766967,-0.782632427,-2.215097956,-0.826251201,0.345838466,-0.952027131,-0.64127962,-0.354144007,-0.698104852,-1.984458759,-1.592570366,-1.5833654,-1.464309392,-1.832187699,-0.575017172,-0.635199244,0.182990211,-0.977869539,-1.108435237
4/15/2024,911,0,0.040471427,0.012495188,0.025031344,1.291199228,-0.542029228,-1.024868946,-0.358518015,-0.832898119,-0.083922661,-0.736985455,1.563593333,-0.024677736,-0.595822696,-1.444222127,-1.085595005,-0.546654111,0.366692235,-0.298618849,0.800024302,-0.184392513,-0.698104852,-0.962087018,-1.241971444,-0.201376946,-1.230790295,-0.827485703,1.578763013,-0.14868342,0.471604516,-0.172139017,-0.314432066
4/16/2024,821,0,0.260295176,0.79048315,0.3685466,0.593162164,0.585425555,-0.826276036,0.57986392,-0.00846253,0.134750898,-0.736985455,1.091516223,1.992766346,0.335530256,-1.02886318,0.21831649,-0.766337539,-0.675996192,0.35804022,-0.499147955,-0.342607497,-0.698104852,0.144085686,0.009204379,0.659660002,0.056720401,1.55060024,-0.366232358,0.321961809,0.747678026,-0.075451354,-0.263751012
4/17/2024,730,0,0.864810488,-0.071359802,0.98687406,0.917071449,0.460152802,0.070816077,2.914647543,0.405176704,-1.032629488,-0.736985455,1.172851,-0.700903425,-0.399748391,-0.471735012,0.060518284,-0.566625332,-1.433683115,-0.142581051,-0.508031184,-0.095396584,-0.698104852,0.931814732,-1.25352965,0.970406144,0.243956433,0.291664956,-0.366232358,-0.103260683,0.542977043,0.730279167,0.580933212
4/18/2024,1014,0,1.0296783,-0.066701191,1.399092367,0.186392363,-0.726023585,0.858339687,0.110672952,-0.160556682,-0.430436148,-0.736985455,1.337197561,0.14157044,0.727678867,0.209752123,0.035602778,-0.546654111,-1.475390652,-0.454656648,-0.370341133,-0.301405678,-0.698104852,0.353588092,-0.695605404,1.216927838,0.681541768,1.299861568,-0.212390916,0.088554611,0.729988904,-0.784494213,-1.057754183
4/19/2024,1040,0,2.128797048,2.74244097,1.399092367,0.392288188,-0.209273476,-0.086688645,1.417704933,0.513206195,0.114565647,-0.736985455,1.20806812,-0.584080382,0.384548832,-0.648324744,1.007307523,-0.386884345,0.95754901,-0.158834988,1.157574273,-0.250315423,-0.698104852,0.537950209,-0.753637231,2.097464688,0.677334217,0.899436859,2.208780346,-0.459254545,0.999417993,1.439322026,-0.314432066
4/20/2024,841,0,1.799061424,0.981486182,0.849467958,0.281807502,-0.174040514,-1.23715792,-0.336175588,-0.214571428,-0.023366906,-0.736985455,0.687357844,-1.417567859,-0.54680412,-1.50640161,-1.758313674,-1.185733173,0.408399772,-0.607443659,-0.352574674,-0.340959425,-0.698104852,-0.928566633,-1.927276754,1.157891438,-0.944676807,0.099752313,-0.281985854,0.109076932,0.293217202,-0.687806551,-0.263751012
4/21/2024,751,0,0.095427364,0.729921212,0.849467958,0.525367197,-1.544211258,-0.675619345,0.546350279,-0.774619051,-1.547353405,-0.736985455,0.773723639,-0.116788212,-0.742878426,-1.906837481,-1.758313674,-1.105848291,-1.371121809,-2.04754251,-0.510251991,-0.347551716,-0.698104852,-1.4481326,-2.129786159,0.084681246,-1.289696014,-1.111423224,-0.406524164,-0.757785909,-0.242912802,-0.172139017,-0.263751012
4/22/2024,921,0,-0.069440448,2.709830696,1.261686265,0.038247806,-0.843466792,-0.593442969,-0.43671651,-0.47469507,-0.124293164,-0.736985455,0.770369627,-0.709889812,0.923753173,-0.389658094,0.675100772,-0.666481435,0.609986201,-1.156826742,0.433591101,-0.044306328,-0.698104852,0.035144435,-1.030070996,0.981676729,-0.029534401,0.231091618,1.091598447,1.240267267,0.484365326,-0.075451354,-0.263751012
4/23/2024,669,0,0.095427364,-0.080677023,-0.318483912,-0.368521994,-0.405012154,0.091360171,0.825630617,-0.21883575,-1.042722114,-0.736985455,0.746891547,-1.536637498,-0.840915578,-0.327478611,-0.18033161,-0.506711669,-1.350268041,-0.136079476,-0.456952616,-0.247019277,-0.698104852,0.169225974,-1.144208283,1.071662515,0.239748882,-0.179234502,-0.249019831,0.433055973,-0.172068309,-0.075451354,-1.108435237
4/24/2024,538,0,1.084634238,0.953534519,1.811310674,1.617619439,-0.968739546,-0.340065807,0.155357806,-0.086641767,0.578826434,-0.736985455,1.03785204,0.213461543,1.757068972,0.40375211,0.592049085,-0.706423876,0.262423392,0.215005571,-0.359237096,-0.331070988,-0.698104852,1.225118101,-0.372457222,1.398867289,0.523758595,0.460862596,-0.289311637,0.32250907,0.192846836,0.730279167,1.374936384
4/25/2024,904,0,0.095427364,1.004779235,0.712061856,2.993606171,0.561936914,-0.40169809,0.61337756,0.779015601,-0.329509889,-0.736985455,0.989218874,-1.251319683,0.090437374,-0.377222197,0.467471553,-0.666481435,0.019129426,-0.893512957,1.073183596,0.049633819,-0.698104852,1.409480218,-0.746894944,0.620123504,-0.250430844,1.2436565,5.68E-05,0.127683836,2.529615046,0.021236308,1.526979544
4/26/2024,961,0,0.644986738,-0.290314498,0.505952702,0.432462983,0.460152802,-0.05929652,-0.715996847,0.028494927,-0.558276075,-0.736985455,1.608033984,-0.334708118,0.580623138,-0.792581144,0.060518284,-0.746366318,-0.69684996,-0.78623697,-0.390328398,-0.08715622,-0.698104852,1.082656464,-0.724019328,0.454821584,0.210296023,1.171725661,-0.190413567,-0.595249126,1.033652164,-0.075451354,1.526979544
4/27/2024,782,0,0.205339239,0.254742937,0.437249651,-0.47900268,0.056931125,0.152992453,-0.88356505,0.139367299,-1.072999991,-0.736985455,1.599648956,0.287599243,-0.399748391,-0.9542478,-1.235088042,-1.065905849,-1.781245924,-0.675710196,-0.814502588,-0.205817458,-0.698104852,-0.652023457,-1.503716655,-0.47455447,-1.04986559,-0.961154751,-0.758161745,-0.172762944,0.097316777,-0.881181876,-0.162388905
4/28/2024,624,0,0.864810488,-0.360193656,0.505952702,-0.64974556,-0.749512227,-0.168865022,-0.604284712,-0.723447187,-0.935067439,-0.736985455,0.709158919,-0.128021196,-0.399748391,-0.782632427,-1.774924012,-0.966049746,-0.105993185,-1.316115328,-0.590201053,-0.347551716,-0.698104852,-1.397852022,-2.104502582,-0.987634455,-1.327563975,-0.491711384,-0.607983195,-1.102560902,-0.164191809,-0.977869539,-0.263751012
4/29/2024,950,0,-0.45413201,-0.327583382,0.162437447,0.221545309,-0.013534798,-0.55235478,-1.687892423,-1.114343372,-0.083922661,-0.736985455,1.358160132,-0.15498036,0.188474526,-0.449350398,-0.329824648,-0.646510214,-1.044412769,-0.012549552,1.832699685,-0.065731274,-0.698104852,-0.719064227,-0.933752611,-0.284564601,-0.208355331,0.38864054,3.285670438,-0.038136518,0.326967343,4.662244113,2.270301662
4/30/2024,986,0,0.754898613,1.89923246,1.605201521,1.278644605,1.012135873,-0.935844538,0.412295717,-0.544345663,1.31222391,-0.736985455,1.239092726,1.080647975,1.953143278,0.95590592,1.489007311,-0.446798007,0.283277161,0.884667791,0.304784279,0.090835638,-0.698104852,0.571470594,0.366545588,0.288625173,0.645777582,2.841860719,0.882813633,0.672209421,1.402263544,-0.3010559,-0.111707852
5/1/2024,803,0,0.315251114,1.582446943,1.192983214,0.460083155,0.287902765,-0.463330372,0.959685179,0.025652046,-0.457349817,-0.736985455,1.088162211,-0.979481449,0.580623138,-0.558786288,1.206631573,-0.506711669,-1.371121809,0.159742184,1.539553124,-0.050898619,-0.698104852,0.546330305,0.018836218,0.914589911,0.197673369,2.607430253,2.974324663,0.710791384,1.216351752,-0.977869539,0.580933212
5/2/2024,868,0,-0.124396385,0.347915147,0.162437447,-0.597016141,0.43666416,-0.915300444,0.155357806,-0.163399563,0.104473021,-0.736985455,1.240769732,-0.545888233,0.237493103,-0.200632465,0.492387059,-0.946078525,-1.127827843,-0.669208621,0.242601675,-0.055842837,-0.698104852,0.102185205,-0.138885138,0.6204813,-0.309336562,2.147888296,0.67402882,0.587657458,1.212435504,-0.977869539,-0.213069959
5/3/2024,851,0,0.809854551,0.557552622,1.605201521,1.225915186,0.252669803,-1.148133511,-1.062304466,-0.015569734,-0.527998197,-0.736985455,1.805920659,-1.073838522,-0.154655509,-0.009119658,-0.570674542,-0.746366318,-0.759411266,-0.431901136,-0.132714754,-0.095396584,-0.698104852,-0.233018645,-0.219070194,0.657513224,-0.565997191,1.422755551,-0.142795978,-0.185897229,0.942478382,-0.977869539,-0.263751012
5/4/2024,710,0,-0.124396385,0.250084326,-0.112374758,0.083444451,0.045186805,-0.483874466,0.200042661,-0.740504475,-0.736579131,-0.736985455,1.452072453,-1.332197174,-0.54680412,-0.989068311,-1.45102243,-0.986020966,-0.390994689,-2.018285422,-0.590201053,-0.149782985,-0.698104852,-1.741435968,-1.595941509,-0.567223728,-1.258139379,0.463483558,-0.69589259,-0.929626143,-0.022018792,-0.172139017,-0.263751012
5/5/2024,556,0,-1.278471071,-0.490634751,-1.280326628,-1.372891871,-0.945250904,-0.572898874,-1.308071163,-1.434167522,-0.073830035,-0.736985455,1.024435994,-1.00868721,-0.840915578,-1.294991368,-1.25169838,-0.886164863,-1.412829347,-1.238096429,-0.885568421,-0.291517242,-0.698104852,-2.22748155,-2.147845856,-1.234156149,-1.678894508,-0.421527853,-0.937643427,-1.27248572,-0.61134817,-0.075451354,-0.263751012
5/6/2024,747,0,0.040471427,-1.506211851,0.231140498,-0.20029004,0.561936914,-0.251041399,0.445809358,-0.867012695,-2.220195126,-0.736985455,1.209745126,-0.202158897,-0.105636932,-1.752632363,-0.421181504,-0.866193642,-0.432702226,-1.283607454,0.617918105,-0.202521313,-0.698104852,-0.836385574,-1.850944434,-0.460063717,-0.671185973,0.431449581,1.534808315,-0.811691205,0.175157714,-0.075451354,0.580933212
5/7/2024,644,0,0.425162989,1.293613089,0.093734395,0.251676405,-0.127063232,-0.381153995,0.401124504,-0.825790916,-0.332874098,-0.736985455,1.866292865,1.305307672,1.560994666,-0.126017086,1.015612691,-0.686452656,-0.717703729,0.484820932,-0.161585249,-0.258555787,-0.698104852,0.554710401,0.335723705,0.422977708,0.717305954,0.121593661,0.073314618,-0.86504924,0.292469155,-0.881181876,-0.213069959
5/8/2024,671,0,0.150383302,0.128960452,0.505952702,-0.102363976,0.021698164,-1.428902799,0.088330525,-0.794519221,-1.3892356,-0.736985455,1.962720694,-0.067363078,-0.350729814,-0.546350391,0.276452672,-1.265618056,0.651693738,-0.844751145,-0.607967511,-0.235482768,-0.698104852,-0.484421532,-0.521509923,-0.140551564,-0.45028953,-0.380757337,-0.531062474,-0.473209724,0.058946343,0.633591505,0.580933212
5/9/2024,676,0,0.205339239,1.927184124,1.055577111,0.000583936,0.816397195,-0.867364224,0.61337756,-0.150606597,-0.114200539,-0.736985455,1.399246772,-0.716629603,0.482585985,-0.80750422,0.068823453,-0.906136083,1.43023443,-0.136079476,-0.330366602,-0.255259641,-0.698104852,-0.450901147,0.948308634,-0.004767845,-0.477638614,0.420383298,-0.212390916,-0.572537757,0.260303114,0.021236308,-0.213069959
5/10/2024,842,0,0.535074863,1.349516415,0.3685466,0.384755414,-0.506796266,-0.956388632,-0.157436172,0.423655433,1.31222391,-0.736985455,1.918280043,-0.413339012,-0.595822696,-1.451683665,-1.060679499,-1.045934628,-0.960997695,-0.110073176,-0.414757278,-0.245371205,-0.698104852,-0.358720089,1.0159723,0.061245584,-1.3254602,1.64961435,-0.351580792,-0.429428772,0.244638121,-0.881181876,-1.108435237
5/11/2024,743,0,0.095427364,0.669359275,1.811310674,0.658446206,-0.197529156,-0.463330372,0.021303244,-1.044692779,0.888333626,-0.736985455,2.282190284,-1.853407672,-1.478157072,-2.396811808,-1.700177493,-0.80627998,0.283277161,-1.663949588,-0.745657562,-0.418418844,-0.698104852,-0.744204516,-0.18945229,-0.61820971,-2.118583619,0.439021248,-0.747173071,-0.817163824,-0.177304641,0.633591505,-0.314432066
5/12/2024,564,0,0.425162989,-0.448707256,0.299843549,1.175696693,-0.56551787,-0.744099659,-0.224463453,-1.263594642,-0.824048555,-0.736985455,1.436979401,-1.154716013,-2.017361413,-2.128196441,-1.434412093,-0.866193642,-1.371121809,-1.6867051,-0.814502588,-0.591466484,-0.698104852,-1.850377219,-0.779402399,-0.861332338,-2.49515946,-0.395027017,-0.728858614,-1.798678031,-0.811956894,-0.784494213,-1.108435237
5/13/2024,733,0,0.809854551,0.590162896,0.918171009,1.708012728,0.1939482,-0.613987063,-0.257977093,0.33126179,-1.261395673,-0.736985455,1.750579471,-0.096568839,-0.399748391,-1.026376001,-0.554064204,-1.005992187,0.609986201,-0.366885386,1.002117764,-0.270092296,-0.698104852,-0.015136143,0.658390295,0.398468657,-1.386469693,1.073876423,1.94505216,-0.186991753,-0.122477164,-0.977869539,-0.314432066
5/14/2024,749,0,1.469325799,1.079317004,0.643358805,0.482681477,1.219618871,-0.422242184,0.300583582,-0.329708122,-0.608739204,-0.736985455,1.591263927,-0.035910721,-0.203674085,0.468418773,1.497312479,-0.746366318,0.039983194,0.764388654,-0.030557619,-0.256907714,-0.698104852,-0.115697298,0.890999195,0.520656115,-0.284091254,0.858957561,0.439603765,0.118380384,-0.105316075,-0.977869539,-1.108435237
5/15/2024,722,0,-0.23430826,1.121244499,1.055577111,1.03508491,-0.09183027,-0.572898874,1.484732214,-0.254371766,-0.736579131,-0.736985455,1.167819983,0.413408674,0.727678867,-0.984093952,-0.080669585,-0.706423876,0.693401275,-0.175088925,-0.392549205,-0.370624734,-0.698104852,0.990475406,0.95986684,0.364835799,-0.732195467,0.651319149,-0.109829955,-0.183981813,-0.298312316,0.633591505,-1.15911629
5/16/2024,839,,0.590030801,0.771848707,0.437249651,-0.308259801,0.804652874,-0.935844538,0.222385088,0.193382045,-0.410250896,-0.736985455,1.916603037,1.563666324,1.51197609,-0.494119626,1.580364167,-0.626538994,1.082671621,0.267018171,-0.479160689,-0.322830624,-0.698104852,0.345207995,0.746762413,0.257139093,0.03778642,0.698205242,-0.201402242,-0.531219484,0.029024446,-0.784494213,-0.314432066
5/17/2024,881,,0.535074863,0.147594894,0.505952702,0.111064622,1.646329189,-0.805731942,0.61337756,0.77759416,-1.399328226,-0.736985455,1.928342077,-0.053883496,-0.056618356,-0.722940123,0.201706153,-0.546654111,1.451088198,0.579093768,-0.5435641,-0.158023348,-0.698104852,0.395488573,0.2882869,-0.035359434,-0.858422006,1.051161421,-0.227042482,-0.975048881,-0.02325087,-0.977869539,-1.108435237
5/18/2024,800,,-0.124396385,-0.73754111,-0.181077809,-0.988720393,-1.047035017,0.070816077,-0.43671651,-0.295593546,0.726851613,-0.736985455,1.855392328,-0.604299755,-2.017361413,-1.008965745,-1.459327599,-0.746366318,-0.613434886,-0.204346013,-0.556888944,-0.436547645,-0.698104852,-0.836385574,0.11708097,-0.637172917,-1.954489118,0.577058566,-0.450478862,-0.822636443,-0.472035334,-0.172139017,-1.15911629
5/19/2024,625,,1.194546112,-0.13658035,0.025031344,-1.05651536,1.333147304,-0.511266592,-1.129331747,-0.645267951,-0.824048555,-0.736985455,1.093193229,-0.406599221,-1.184045613,-1.90932466,-1.509158612,-0.866193642,-0.04343188,-1.277105879,-0.683474958,-0.378865098,-0.698104852,-1.071028269,-0.939050123,-0.709805579,-2.236395055,0.358062653,-0.582342955,-1.591813035,-0.617508561,-0.881181876,0.530252159
5/20/2024,825,,0.150383302,0.413135695,1.330389316,-0.679876656,1.681562151,0.262560956,0.479322998,-0.706389899,-0.588553952,-0.736985455,1.317073492,0.842508696,0.82571602,-0.708017047,-0.039143741,-0.486740449,1.040964084,0.800147317,1.075404404,-0.20087324,-0.698104852,0.018384242,0.382678917,0.023140272,-0.549166986,1.176676366,2.135522516,-0.037862887,-0.283615384,-0.172139017,1.47629849
5/21/2024,757,,0.095427364,-0.113287297,0.025031344,-0.406185864,0.127397049,-0.661923283,-0.157436172,-0.461902104,-0.904789561,-0.736985455,1.920795551,-0.094322242,0.237493103,-1.173119581,0.791373135,-0.466769228,1.10352539,1.063461102,0.373629305,-0.215705895,-0.698104852,0.144085686,1.368738385,-0.023015459,-0.012704196,2.536955504,0.659377254,-0.037589256,-0.128945574,-0.075451354,-0.162388905
5/22/2024,758,,0.535074863,1.447347237,0.093734395,0.362157092,1.012135873,-0.613987063,1.138424595,-0.254371766,-0.083922661,1.520752308,1.821013711,1.305307672,-0.203674085,-0.43940168,-0.18033161,-0.466769228,0.060836963,0.250764234,-0.132714754,-0.331070988,-0.698104852,0.118945397,0.68848979,-0.182234841,-0.294610132,0.868276536,-0.179424893,-1.219948578,-0.52131846,-0.075451354,-0.263751012
