Date,A_OC_GOOGLE_SHOPPING,C_DIV_BUY_CONNECTEDl21_0p0_0d0_06,C_DIV_BUY_ESSENTIALSl21_0p0_0d0_12,C_DIV_BUY_PREMIUMl21_0p0_0d0_06,C_DIV_BUY_SSl21_0p0_0d0_06,C_DIV_CONN_DATAl21_0p0_0d0_12,C_DIV_CONN_REMOTEl21_0p0_0d0_12,C_DIV_CONN_TRYl21_0p0_0d0_12,C_DIV_GETNOW_CONNl21_0p0_0d0_12,C_DIV_GETNOW_ESSl21_0p0_0d0_12,C_DIV_GETNOW_PREMl21_0p0_0d0_12,C_DIV_GETNOW_SSl21_0p0_0d0_12,C_PP_PKG_APP_ACCESSl21_0p0_0d0_06,C_PP_PKG_CONNECTEDl21_0p0_0d0_12,C_PP_PKG_ESSl21_0p0_0d0_12,C_PP_PKG_PREMl21_0p0_0d0_0,C_PP_PKG_REMOTEl21_0p0_0d0_0,C_PP_PKG_SCl21_0p0_0d0_06,C_PP_PKG_SSl21_0p0_0d0_06,DIV_GMOC_SHOP_ESSl21_0p0_0d0_0,DIV_GMOC_SHOP_SSl21_0p0_0d0_0,DIV_PKG_CONN_SERVICESl21_0p0_0d0_12,DIV_PKG_SS_ROADSIDEl21_0p0_0d0_12,DIV_PLANPAGE_ESSl21_0p0_0d0_0,DIV_PLANPAGE_HOMEl21_0p0_0d0_0,DIV_WYG_PPl21_0p0_0d0_0,OC_APP_Accessl21_0p0_0d0_12,OC_PAGE_PREFPLl21_0p0_0d0_12,OC_PAGE_PREMl21_0p0_0d0_12,SC_BUYNOWl21_0p0_0d0_06,SC_HOMEPAGEl21_0p0_0d0_12,SC_SHOPNOWl21_0p0_0d0_12,Is_Holiday,Is_NYE
2/9/2024,1014,0.662358853,-0.287858238,0.085368515,0.565857452,-0.767528731,-1.467114046,-0.323289686,1.032078547,-0.622158925,0.746463128,-0.586352967,1.311313582,0.372648886,0.455910562,0.96299696,-0.217146466,0.319254138,0.894375712,-0.456023443,-0.299171843,0.018891957,0.923975756,-0.384674114,-1.029873067,0.711970437,-0.720700105,0.26286478,-0.561690104,-0.133614193,0.23618267,2.170886935,0,0
2/10/2024,786,1.31555972,1.148370629,0.085368515,0.399173019,-1.673211025,0.303267734,-0.429141458,0.265498807,-0.027730228,0.695817633,-0.673319283,1.230056725,0.493402445,0.785705508,-0.304187256,-0.506743697,-0.121330023,0.64574617,-0.45537494,-0.271041072,-0.392456458,0.744932788,-0.454712774,-0.50271847,-0.309284455,-0.822652472,-0.26845725,-1.083334651,0.725403305,0.48956666,0.003423302,0,0
2/11/2024,689,0.386890504,-0.423274102,-0.642327481,0.392415542,-1.163764735,-0.710418608,0.746989345,-0.981764132,-0.559333128,0.283418599,-0.825754622,-0.402045302,-0.246213102,-0.418545734,-0.249567247,-0.341259565,0.599625877,0.371217718,-0.441972544,-0.520199324,-1.610404212,0.574001799,-0.547036462,-1.622921988,-0.963124628,-0.766709378,-0.413664643,-1.523785057,-0.846760795,0.2075748,0.553890256,0,0
2/12/2024,705,0.374913619,-0.529965389,0.545496292,0.505040159,0.121980664,-0.146466347,0.594092341,-1.079157459,-0.631824432,0.731992987,-0.599055912,-1.312122108,-0.504491547,1.055537737,0.476878877,0.175878346,-0.356642018,-0.075970138,-0.438513861,-0.37351745,-1.02514539,0.658018725,-0.461079925,-0.761226974,0.180601838,-0.588946275,0.167606962,-0.843552412,-0.133614193,1.70335771,0.65710281,0,0
2/20/2024,783,0.515872339,-0.41506708,0.563408809,-0.051325447,0.065375521,-0.417734523,-0.911355088,-0.681729848,-0.39018675,0.746463128,-0.569741423,0.148179705,1.278300577,0.688266092,1.208787002,-0.030976818,2.33692933,1.365735885,-0.24763781,-0.23889162,0.190215267,-0.937723456,-0.415713975,-0.898084417,0.636907215,-0.895326211,0.415365695,-0.46687092,0.725403305,-0.769179614,-1.063106422,0,0
2/21/2024,884,-0.258939973,0.520533438,0.336143751,0.027511784,-0.767528731,-0.282100435,-0.499709306,-0.870233063,-0.522282016,1.82629744,-0.496455202,3.488997368,1.452722384,1.870031316,1.454577044,0.50684661,3.002812209,3.439375325,-0.325674338,-0.353424043,0.318420293,-1.130672674,-0.370348025,-0.786570945,1.754954157,-0.633909884,1.171460813,0.126328281,0.774026937,-1.087953021,2.170886935,0,0
2/22/2024,1513,1.444541555,0.323564908,0.8264989,0.822641578,3.380819632,-0.082218621,1.335054747,5.463474957,0.022208226,3.584419636,-0.658662038,1.014145646,3.879533487,1.957476946,1.623899073,0.630959708,0.779864852,1.572927169,-0.26990308,-0.080153702,3.242414759,-1.130672674,-0.321002605,-0.46723691,2.171752575,0.382476798,1.773507905,1.664753332,-0.846760795,-1.087953021,0.003423302,0,0
2/23/2024,1077,-0.154833206,0.696984413,0.744773042,-1.044674566,1.060008754,0.117663193,-0.217437914,1.435789599,0.130139724,2.242314009,-0.459323517,1.666522132,2.452293509,1.38783113,1.247021009,0.465475577,-0.106310109,2.144429796,-0.321134817,-0.136415243,2.105816832,-1.130672674,-0.362389086,-1.050148244,1.342106434,-0.427913817,1.011887392,0.756880493,-0.133614193,-1.087953021,-1.166318976,0,0
2/24/2024,580,0.203552038,-0.484826768,-0.157569994,0.304568341,0.316055442,-0.396318614,0.452956644,0.625225775,-0.388575833,1.289093436,-0.261939295,1.250951345,1.617081394,1.13298958,0.351252856,-0.444687147,-0.902365581,2.272197755,-0.34123841,-0.220807554,0.173830319,-1.130672674,-0.485752635,-1.815536168,0.4097422,-0.460852275,0.714179083,-0.351104388,1.535797172,-1.087953021,1.310782319,0,0
2/25/2024,464,-0.045198645,-0.222202061,0.012598916,0.730289392,-1.349753063,-0.10363453,1.73493922,0.322049771,-0.290309842,1.196846283,-0.436849076,0.5266045,1.331968825,1.735115202,0.247474838,-0.48605818,-0.947425325,1.155091412,-0.397225837,-0.528236687,-0.489328866,-1.130672674,-0.453120986,-1.785123403,-0.194714274,-1.144194555,-0.083245993,-0.855416396,0.012256703,-1.087953021,-0.099789252,0,0
2/26/2024,688,0.0764128,-0.480723257,-0.253849772,0.975811056,-1.139505388,1.36692453,1.876074916,-0.182196329,-0.190432934,1.106407899,-0.70458807,-0.095590868,0.929456963,1.560223942,1.465501046,-0.19646095,0.053902314,1.519402754,-0.356802483,-0.39963888,0.239657564,-1.130672674,-0.410142718,-1.318794336,0.804811791,-0.939766987,0.868227109,-0.510248611,0.725403305,-1.087953021,0.553890256,0,0
2/27/2024,839,0.176834372,0.097871801,0.736936316,0.088329077,-0.080180562,0.467456367,0.405911412,1.764099365,-0.382132161,-0.803650783,-0.391900194,0.101747215,1.722740758,2.217315388,1.503735053,-0.610171279,-0.386681847,1.717961069,-0.307732422,-0.192676783,1.3684942,-1.130672674,-0.388653583,-0.609163148,1.500134271,-0.434710642,1.109576384,-0.259343887,-0.036366929,-1.087953021,-1.063106422,0,0
2/28/2024,837,1.287920755,1.197612761,2.196806439,1.160515428,0.647599853,-0.017970895,-0.064540909,1.729540442,0.238071222,-1.167213089,-0.033286286,1.044326764,1.739512086,3.049298093,1.54743106,0.217249379,0.834937872,2.591617652,-0.293897691,-0.052022931,1.478302093,-1.130672674,-0.321798499,0.541453136,1.2788953,-0.025332673,0.692519533,-0.246460342,1.535797172,-1.087953021,1.310782319,0,0
2/29/2024,899,0.156565797,2.038832525,1.944911671,2.46696098,0.92253912,1.009992719,-0.099824833,1.892909895,0.234849386,-1.183491999,-0.117321152,3.189507807,2.148732479,1.640174232,1.771373098,-0.010291302,-0.591954013,2.03910756,-0.221265354,0.11475235,1.907760187,-1.130672674,-0.282003806,0.728998521,1.468528703,0.945044736,1.397781012,0.382423498,0.012256703,-1.087953021,-0.099789252,0,0
3/1/2024,1189,0.13076943,1.714655153,0.357414865,0.626674745,4.58570054,1.495419982,0.488240568,1.641572275,0.064092091,-1.183491999,-0.107549656,1.805819602,2.157118143,2.08489772,1.323489022,-0.175775433,0.068922228,1.053222364,-0.0370905,0.050453446,1.837333659,-1.130672674,-0.291554532,0.282944632,0.682340218,0.873416662,2.013531085,0.914541718,0.725403305,-1.087953021,-0.30621436,0,0
3/2/2024,1023,0.087468385,-0.283754727,0.319350767,0.737046869,0.979144264,0.288990462,2.02897192,0.076995592,-0.39824134,-1.183491999,0.139669196,0.438382768,1.732803555,0.161093868,-0.047473212,-0.237831983,-0.637013757,0.219277443,-0.226237211,0.092649602,0.004519196,-1.130672674,-0.442774366,-0.65985109,-0.212492405,0.825316058,0.965916101,0.577715797,-0.846760795,-1.087953021,0.553890256,0,0
3/3/2024,811,-0.2377501,0.610810682,-0.237056788,-0.938807426,1.100440999,1.209874533,-1.028968168,0.443006001,-0.088945107,-1.183491999,-0.17301868,0.59393161,0.466568321,0.795699294,-0.194947237,-0.672227828,-0.431741591,-0.949626721,-0.264498888,-0.275059754,-0.687960421,-1.130672674,-0.453120986,-0.999460302,-0.807072139,-0.393406862,0.351934155,-0.27333968,-0.133614193,-1.087953021,-1.063106422,0,0
3/4/2024,1119,1.263045687,1.361753203,1.408655698,0.874448901,0.566735362,-0.089357257,0.053072171,1.4514982,-0.085723272,-1.183491999,-0.409488887,-0.43686967,1.913933893,0.58832823,1.176014997,-0.48605818,0.083942143,1.572927169,-0.195973737,0.08863092,0.390571553,-1.130672674,-0.401387885,0.338701368,0.463076595,0.519458954,1.653496315,0.29057031,1.535797172,-1.087953021,3.030991552,0,0
3/5/2024,975,0.202630739,0.204563088,0.557811147,0.426202927,2.313408357,-0.617616337,0.523524492,0.700627061,-0.332193707,-1.183491999,-0.115366853,0.893421171,1.308488966,0.613312695,1.443653042,0.217249379,0.864977701,0.519704806,-0.241368947,-0.110293813,0.476520663,-1.130672674,-0.40855093,0.19677513,0.546041209,0.097533001,1.203287091,0.411527334,0.012256703,-1.087953021,0.966740472,0,0
3/6/2024,922,0.824507446,1.185302228,0.780598076,0.730289392,0.510130219,-1.374311775,-0.029256985,0.55767879,-0.643100857,-1.183491999,-0.345974162,2.602136807,1.422533994,0.308502215,0.673510911,-0.320574049,0.159041716,1.310484875,-0.252177331,-0.144452606,0.211774408,-1.130672674,-0.399796097,0.176499953,0.597400256,-0.308185139,1.195993569,-0.00287792,-0.895384427,-1.087953021,-0.203001806,0,0
3/7/2024,946,0.681706128,0.910366988,0.79739106,0.300063357,1.884826557,-0.210714073,-0.393857534,0.984952743,-0.113108876,-1.183491999,-0.231647657,0.726264207,1.573475943,0.395947845,0.886528947,-0.610171279,0.364313882,0.412655975,-0.238126432,-0.031929524,-0.192962538,-1.130672674,-0.399000204,0.10046804,0.362333849,-0.5188867,1.143170788,0.009356814,0.676779674,-1.087953021,-0.30621436,0,0
3/8/2024,1041,1.31555972,0.143010422,2.028876593,1.399279615,1.674578882,-0.417734523,-0.723174159,2.33275073,0.075368516,-1.183491999,0.225658362,2.697323412,2.30135156,0.848166672,0.684434913,-0.010291302,0.379333796,0.442008074,-0.275523439,-0.160527331,1.364757283,-1.130672674,-0.403775567,0.282944632,0.334678978,0.218830177,1.157978848,0.109551866,-0.036366929,-1.087953021,-0.30621436,0,0
3/9/2024,960,1.308189329,0.774951123,1.207139883,0.791106685,0.817415283,-0.282100435,0.123640019,1.742107323,0.009320883,-1.183491999,-0.332294067,1.894041333,2.135315417,0.525867066,0.209240832,-0.465372664,0.129001887,0.18819875,-0.264066553,-0.122349857,0.414430336,-1.130672674,-0.422081126,-0.335448261,-0.009031566,0.205236528,1.503205558,0.10445406,0.725403305,-1.087953021,2.274099489,0,0
3/10/2024,744,-0.537172218,-0.882867339,-0.246013046,-1.276681276,1.124700347,-0.617616337,0.817557193,0.356608694,-0.564165881,-1.183491999,0.18070948,-0.367220935,0.595707544,0.168589208,-0.102093221,-0.692913345,-0.136349938,0.604307914,-0.320270147,-0.18263008,-0.750338203,-1.130672674,-0.493711573,-1.410032632,-1.01843437,-0.604631255,0.33425289,-0.284462165,-0.846760795,-1.087953021,0.863527918,0,0
3/11/2024,962,-0.141013723,-0.476619746,0.005881722,-0.272069696,-0.444070769,0.053415467,2.064255845,0.122550535,-0.309640857,-1.183491999,-0.090938113,1.357746072,0.917717033,0.818185314,0.831908938,-0.1344044,-0.151369852,1.234514738,-0.257581523,0.024332017,0.017454681,-1.130672674,-0.397408416,-0.325310673,0.147020922,0.031656087,0.813415186,0.139489888,0.676779674,-1.087953021,-0.203001806,0,0
3/12/2024,668,0.718558081,0.110182334,0.921659146,0.58387739,0.979144264,0.496010912,-0.440902766,0.584383412,-0.311251774,-1.183491999,-0.131978397,0.772696697,0.810380537,0.963095214,0.897452949,-0.258517499,-0.401701762,1.098113809,-0.261472541,-0.013845457,1.058617477,-1.130672674,-0.392633053,0.090330452,0.291221323,-0.23342007,1.396675933,0.230694265,0.774026937,-1.087953021,0.553890256,0,0
3/13/2024,738,0.722243276,-0.033440553,0.751490236,1.081678196,-0.039748317,0.181910919,0.123640019,0.680205879,-0.436903369,-1.183491999,-0.083120916,1.543476033,1.670749643,1.095512882,1.197863,-0.1344044,-0.416721676,1.77839186,-0.227750384,0.22325675,0.502391632,-1.130672674,-0.376715175,0.217050307,0.761354136,0.626116816,2.507501441,0.95087517,-0.846760795,-1.087953021,1.517207427,0,0
3/14/2024,883,-0.017559681,1.378167247,0.346219542,1.22133272,1.634146637,-0.57478452,0.229491792,0.802732969,0.112419627,-1.183491999,-0.077258018,1.360067697,1.23134086,1.235425889,0.678972912,-0.506743697,-0.166389767,0.352225184,-0.231209067,0.020313335,0.673714941,-1.130672674,-0.399000204,-0.087077345,0.233936232,0.695130726,1.688637831,0.842152879,-0.944008059,-1.087953021,-0.099789252,0,0
3/15/2024,708,0.583127154,1.03757583,0.266732749,0.327093265,2.863286893,-0.838914059,-0.652606311,1.013228226,-0.303197185,-1.183491999,0.044885683,-0.162917978,1.040147725,1.375338897,0.542422889,-0.589485762,-0.151369852,1.127465907,-0.265579726,-0.064078976,0.236783012,-1.130672674,-0.415713975,-0.543268823,-0.151256619,0.115309312,1.354240896,0.654275569,-0.133614193,-1.087953021,-1.166318976,0,0
3/16/2024,654,0.299367115,0.668259836,0.263374152,1.286654998,-0.047834766,-0.503398158,-0.170392682,0.6833476,-0.522282016,-1.183491999,0.23054411,2.068163171,0.941196892,0.203567459,-0.260491248,-0.775655411,-0.652033672,-0.374670906,-0.271848589,-0.078144361,-0.616958982,-1.130672674,-0.469834757,-0.9132908,-0.581882473,-0.241262559,0.509960466,-0.236728167,-0.895384427,-1.087953021,-0.409426914,0,0
3/17/2024,523,-0.318824397,-1.215251734,-0.40834523,0.221226125,0.194758706,-0.10363453,2.840502175,0.326762351,-0.259702402,-1.183491999,0.006776849,-0.92673244,-0.620213707,-0.500994471,-0.260491248,-0.651542312,0.319254138,-0.640566388,-0.281792301,-0.200714146,-0.813290896,-1.130672674,-0.469038863,-1.491133339,-1.306835172,-0.393406862,0.235016787,-0.547508936,-0.944008059,-1.087953021,-1.166318976,0,0
3/18/2024,825,0.935063305,0.512326416,0.726860525,1.392522138,0.6718592,-0.953132239,0.841079809,0.721048243,-0.427237862,-1.183491999,-0.120252601,-0.76654035,0.074119255,-0.4435302,0.580656895,-0.175775433,-0.371661933,0.298700769,-0.229912061,-0.003798754,0.223847527,-1.130672674,-0.365572661,1.514661623,-0.103848268,0.899558295,1.269149805,0.384740683,-0.944008059,-1.087953021,-0.409426914,0,0
3/19/2024,739,1.933751232,1.874692084,0.90934429,2.029977468,0.720377894,-0.881745877,0.558808416,3.089905309,-0.048672161,-1.183491999,-0.107549656,0.415166523,1.269914913,-0.303617193,0.722668919,-0.113718884,-0.667053586,1.046315987,-0.294762362,-0.092209746,2.045738691,-1.130672674,-0.297921683,2.127985721,0.696167653,-0.041540485,1.539452152,7.054894942,0.676779674,-1.087953021,1.413994873,0,0
3/20/2024,671,1.94296422,0.573879082,1.028014715,1.16276792,0.316055442,0.210465464,-1.499420489,1.757815924,-0.241982306,-1.183491999,0.45724282,0.716977709,0.981448078,-0.663393497,0.569732893,-0.48605818,0.569586048,1.001424542,-0.401765358,0.062509491,0.840726422,-1.130672674,-0.432427746,1.271359501,-0.903864189,-0.016444518,0.932321697,2.915198709,-0.846760795,-1.087953021,-0.099789252,0,0
3/21/2024,1099,3.045758914,1.119646051,1.202661754,1.108708104,2.491310236,0.517426821,2.958115255,3.842347309,-0.150159987,-1.183491999,0.842239768,1.195232357,1.266560647,-0.208676223,1.023078971,-0.279203016,-0.106310109,0.650925953,-0.130042598,0.14288312,2.626398229,-1.130672674,-0.315431348,2.244567988,0.109489311,1.610087873,2.194543041,1.941703209,-0.944008059,-1.087953021,-1.166318976,0,0
3/22/2024,1238,2.328988428,-0.025233531,1.38066739,1.446581954,2.758163055,0.003445013,4.404756143,3.251703902,-0.256480567,-1.138272806,0.489488758,0.062279599,0.510173773,0.600820463,0.356714857,-0.506743697,-0.401701762,-0.492079301,-0.323080326,0.106714987,1.646463395,-1.130672674,-0.410142718,2.498007698,-0.572005733,1.005693324,1.780359396,0.748816692,-0.133614193,-1.087953021,-1.26953153,0,0
3/23/2024,925,2.512326894,1.46844449,0.94293026,1.579479001,1.545195697,-0.774666334,0.688182805,1.852067532,-0.10988704,-1.178065696,0.589158018,-0.239531587,-0.382060855,-1.30799271,-0.21133324,-0.754969894,-0.416721676,0.994518166,-0.370853381,-0.027910843,0.566494145,-1.130672674,-0.432427746,2.406769402,-0.965099976,0.883873315,0.932321697,0.163959355,-0.895384427,-1.087953021,0.450677703,0,0
3/24/2024,753,1.55878261,0.844710811,0.916061484,0.685239545,1.197478388,-0.681864063,0.523524492,1.146751336,-0.412739601,-1.183491999,0.411316789,-0.369542559,-0.435729104,-0.673387284,-0.407965274,-0.796340927,-1.418049315,-1.502136814,-0.417977933,-0.45590042,-0.091778301,-1.130672674,-0.48893621,1.012850997,-1.575482493,-1.236735935,0.258665479,-0.52229797,-0.944008059,-1.087953021,-0.203001806,0,0
3/25/2024,1006,1.500740784,0.64363877,1.811687327,0.405930496,0.768896588,-0.303516344,1.440906519,1.002232205,-0.572220471,-1.183491999,0.168006535,-0.608669883,-0.053342834,-1.06814184,0.121848817,-0.382630598,-0.476801335,-0.535244152,-0.367827034,0.030360039,0.230746452,-1.130672674,-0.425264701,2.568970817,-0.649044303,1.410888632,1.288599198,0.439889671,-0.944008059,-1.087953021,-0.30621436,0,0
3/26/2024,987,0.947961488,1.041679341,1.417611956,0.842914009,1.124700347,-0.974548147,0.076594787,0.011019467,-0.385353997,-1.183491999,0.410339639,0.654293847,1.459430915,0.558346871,0.870142945,-0.030976818,-0.416721676,0.309060333,-0.272497092,0.263443565,0.550396653,-1.130672674,-0.437999003,1.266290707,-0.242122625,1.94208661,1.663663043,1.095096725,-0.944008059,-1.087953021,-0.30621436,0,0
3/27/2024,888,1.191184378,0.783158145,1.27878995,1.545691616,2.386186399,0.36751546,-0.393857534,0.482277504,-0.200098441,-1.183491999,0.833445422,0.498745006,1.551673217,0.136109402,0.673510911,-0.465372664,-0.667053586,-0.248629542,-0.180842,0.166995209,0.245406668,-1.130672674,-0.397408416,2.447319756,-0.479164379,1.258221496,2.118292583,1.070719945,0.676779674,-1.087953021,-0.30621436,0,0
3/28/2024,1085,2.267261406,1.053989874,1.663909063,1.924110328,0.914452671,-0.531952702,0.158923943,1.613296793,-0.543223949,-1.183491999,0.978063565,0.368734033,0.577259083,-0.875761455,0.329404852,-0.589485762,-0.682073501,-0.975525632,-0.29951805,0.044425424,0.557008123,-1.130672674,-0.431631852,1.986059483,-0.826825619,0.624548318,1.605756898,0.814532041,1.584420804,-1.087953021,0.553890256,0,0
3/29/2024,1063,2.008376436,1.19350925,1.743395856,1.493884293,1.529022799,-0.838914059,0.523524492,1.70126496,-0.304808103,-1.183491999,1.063075581,-0.915124318,0.545393561,-0.550963402,0.209240832,-0.54811473,-1.18273732,0.364311342,-0.34123841,-0.011836117,0.462722812,-1.130672674,-0.421285232,2.168536075,-0.807072139,0.990008344,1.289483261,0.646026393,0.012256703,-1.087953021,-0.203001806,0,0
3/30/2024,801,1.896899279,1.205819783,2.082614144,1.354229768,1.626060188,0.210465464,0.264775716,1.657280876,-0.069614093,-1.183491999,1.316157331,-0.759575476,-0.534679937,-1.310491157,-0.555439299,-0.713598861,-0.71211333,-1.279406183,-0.338644398,-0.003798754,-0.085454286,-1.130672674,-0.476997802,1.742757362,-1.342391435,-0.448304291,0.955749374,-0.211795263,-0.895384427,-1.087953021,-1.166318976,0,0
3/31/2024,629,0.785812895,1.205819783,1.039210038,0.559099975,0.008770378,0.16049501,-0.946639012,-0.311006859,-0.327360953,-1.183491999,0.930183233,-0.629564504,-1.126707801,-1.345469409,-0.549977298,-0.527429213,0.319254138,-1.555661229,-0.388146795,-0.329311954,-1.917118928,-1.130672674,-0.53430216,0.521177959,-2.2925338,-1.280653878,-0.14159417,-0.593111124,-0.133614193,-1.087953021,0.450677703,0,0
4/1/2024,1062,1.134063851,0.692880902,1.535162848,1.074920719,0.421179279,-0.217852709,1.558519599,0.356608694,-0.441736122,-1.183491999,1.051349786,0.422131397,-0.42734344,0.098632704,0.263860841,-0.568800246,-0.371661933,0.246902948,-0.197703078,0.203163343,0.06258515,-1.130672674,-0.421285232,2.067160191,-0.662871739,0.457764701,1.803124025,0.599033894,-0.895384427,-1.087953021,-1.063106422,0,0
4/2/2024,752,2.080237745,1.452030446,1.120935896,0.996083487,-0.314687584,-0.974548147,1.876074916,1.250428104,-0.370855736,-1.183491999,0.900868745,0.368734033,-0.127136676,-0.228663796,0.209240832,-0.403316114,0.083942143,0.010359564,-0.388795298,0.050453446,0.059710598,-1.130672674,-0.436407215,2.193880046,-0.402125809,0.649644285,1.140076567,0.129757714,-0.944008059,-1.087953021,-1.26953153,0,0
4/3/2024,903,1.490606497,0.422049173,0.926137275,0.876701394,1.60988729,-0.703279971,-1.358284793,-0.226180412,-0.280644335,-1.183491999,1.246779708,1.290418962,0.568873419,-0.163704185,0.427720869,-0.610171279,-0.386681847,-0.442008074,-0.411276735,0.03236938,0.006243928,-1.130672674,-0.410142718,2.082366573,-0.388298373,1.639889335,1.632941844,0.477520745,1.48717354,-1.087953021,1.310782319,0,0
4/4/2024,909,0.438483238,0.081457757,0.636178409,-0.031053016,-0.169131502,-1.19584587,0.605853649,-0.414683627,0.010931801,-1.183491999,0.50903175,-2.368461258,-0.901972011,-1.960087263,-0.205871239,-1.044567124,-0.667053586,-0.813225792,-0.383391106,0.00624795,-1.21084146,-1.130672674,-0.490527998,0.516109165,-1.962650692,1.47153722,1.268707774,0.428489124,-0.798137163,-1.087953021,-0.959893868,0,0
4/5/2024,738,1.62143093,0.262012243,-0.108310573,1.379007184,1.003403611,-0.903161785,2.358288545,1.313262509,-0.357968393,-1.183491999,1.636662404,-0.385793931,0.043930866,-0.553461849,0.165544824,-0.568800246,0.068922228,-0.229637007,-0.415816256,-0.009826776,0.231608818,-1.130672674,-0.384674114,1.05340135,-0.714230785,-0.249105049,1.243954002,0.173228093,0.676779674,-1.087953021,-1.26953153,0,0
4/6/2024,848,1.649991193,-0.02113002,0.687676894,0.453232835,0.364574136,-0.146466347,1.064544662,1.520616046,-0.406295929,-1.183491999,2.100808471,-0.369542559,-0.239504571,-0.983194657,-0.637369313,-0.817026443,-0.136349938,-1.919972571,-0.427921646,-0.10225645,-0.353937459,-1.130672674,-0.494507467,0.840511994,-1.705855458,-0.020104346,0.832864578,-0.022805706,0.774026937,-1.087953021,-1.26953153,0,0
4/7/2024,696,1.002318119,-0.160649395,1.241845384,0.167166309,-0.743269384,0.296129098,-0.876071163,-0.521502115,-0.406295929,-1.183491999,1.235053913,-0.376507433,-1.505739804,-0.68338107,-0.418889275,-0.941139542,-0.652033672,-1.937238511,-0.460346796,-0.269031732,-1.704689523,-1.130672674,-0.492915679,0.38938931,-1.946847909,-0.295114323,0.225071075,-0.608219167,0.774026937,-1.087953021,-1.26953153,0,0
4/8/2024,914,1.240013216,0.237391176,1.607932447,1.167272905,0.550562464,-0.1964368,1.264486898,0.450860301,0.036706487,-1.183491999,1.44416393,-0.956913559,-0.771155656,-0.825792524,-0.260491248,-0.754969894,-0.682073501,-1.327750816,-0.391821645,-0.041976228,-1.057915285,-1.130672674,-0.467447076,1.337253826,-1.45301092,0.306143231,1.307385542,-0.112990522,-0.846760795,-1.087953021,3.891096168,0,0
4/9/2024,893,0.565622476,1.31251107,1.85199049,1.340714814,-0.492589464,-1.153014053,0.95869289,0.047149249,-0.192043852,-1.183491999,1.433415284,-0.17916935,0.550424959,-0.348589231,-0.03654921,-1.230736773,-0.431741591,0.607761102,-0.401116855,-0.07613502,-0.459146068,-1.130672674,-0.44357026,0.830374405,-1.097448288,0.291503916,1.124826475,0.033362844,-0.133614193,-1.087953021,0.20984841,0,0
4/10/2024,739,0.57022897,1.948555282,1.417611956,1.009598441,-0.233823094,-0.36776407,0.888125041,-0.45081341,-0.346691968,-1.183491999,1.598553569,0.566072116,0.528622233,-0.226165349,0.520574885,-0.899768509,-0.416721676,-1.091207432,-0.299950386,-0.084172383,-0.34847581,-1.130672674,-0.378306963,0.627622637,-0.93151906,-0.085458428,0.854303112,-0.126337504,-0.084990561,-1.087953021,-1.166318976,0,0
4/11/2024,763,1.448226751,1.086817963,0.663047184,-0.362169389,0.421179279,-1.153014053,1.182157742,1.618009373,-0.240371388,-1.183491999,0.959497722,-0.204707219,0.760066554,-0.156208845,-0.052935213,-0.506743697,-0.667053586,-1.027323453,-0.362422842,-0.090200406,0.757076954,-1.130672674,-0.392633053,0.277875837,-0.741885657,0.145110773,1.014318566,0.022518421,-0.895384427,-1.087953021,0.450677703,0,0
4/12/2024,1000,0.487312076,0.56567206,1.235128191,1.471359369,0.696118547,-1.617025407,0.629376265,0.772886627,-0.427237862,-1.183491999,1.784211996,-0.021298884,0.287115116,0.288514642,0.6079669,-0.941139542,-0.682073501,-0.067337168,-0.41170907,0.03437872,-0.224870067,-1.130672674,-0.399000204,0.267738249,-0.481139727,-0.096437914,1.081065343,5.509054901,-0.944008059,-1.087953021,-0.203001806,0,0
4/13/2024,810,1.02535059,0.208666599,0.264493684,-0.328382004,-0.69475069,-0.232129981,-0.029256985,0.248219345,-0.370855736,-1.183491999,1.794960641,-0.239531587,-0.234473173,-0.783318932,-0.309649257,-1.12730919,-0.181409681,-0.096689266,-0.417113262,0.062509491,-1.17059773,-1.130672674,-0.47858959,-0.953841154,-1.217944514,-0.743704741,0.655388875,2.084441767,-0.944008059,-1.087953021,-0.30621436,0,0
4/14/2024,616,-0.597056642,-0.854142762,0.092085709,-1.006382196,0.348401238,0.117663193,-0.981922936,-0.977051551,-0.522282016,-1.183491999,1.490089962,-1.646436037,-0.03824864,-0.730851555,-0.926855362,-1.023881608,0.098962057,-0.792506664,-0.438730029,-0.29113448,-1.893260145,-1.130672674,-0.516792495,-1.460720574,-1.543876926,-1.470964965,0.305299817,0.558992948,-0.944008059,-1.087953021,-1.166318976,0,0
4/15/2024,911,0.501131558,0.458980773,0.533181437,1.662821218,-0.314687584,-1.110182236,-0.205676606,-0.725713932,-0.340248296,-1.183491999,2.163346046,0.127285085,-0.133845207,-1.39543834,-0.184023235,-0.734284378,0.113981972,-0.056977603,-0.298437212,-0.084172383,-1.084361165,-1.130672674,-0.491323892,0.166362365,-1.324613303,-0.608291084,0.44630791,0.800814309,-0.133614193,-1.087953021,-0.409426914,0,0
4/16/2024,821,0.757252632,1.144267117,0.839933288,1.036628349,0.801242385,-0.903161785,0.782273269,0.18538494,-0.275811581,-1.183491999,1.613210813,2.21210389,0.647698659,-0.978197764,0.673510911,-0.961825059,-0.637013757,0.593948349,-0.424895298,-0.277069094,-0.036874355,-1.130672674,-0.410142718,0.946956672,-0.115700356,1.582900575,1.351588706,1.113541513,-0.084990561,-1.087953021,-0.30621436,0,0
